id,name,gender,born,died,species,height,weight,hair_color,eye_color,skin_color,blood_status,marital_status,nationality,animagus,boggart,house,patronus,alias_names,jobs,titles,family_members,romances,wands,image,wiki
d03f9f01-40ba-44ba-bcaf-103dc73371e2,Rosmerta's dog,,Pre 1993,,Dog,,,Brown and white,,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/e/e9/Rosmerta%27s_dog.jpg,https://harrypotter.fandom.com/wiki/Rosmerta's_dog
7dfbce80-9442-4a47-84b0-c23065688720,Mrs Evans,Female,Pre 1960,Between 1 September 1971 and 31 October 1981,Human,,,,,,Muggle,Married,British,,,,,,,,"['Mr Evans (husband) †', 'Petunia Dursley (née Evans) (daughter) †', 'Lily Potter (née Evans) (daughter) †', 'Vernon Dursley (son-in-law)', 'James Potter I (son-in-law) †', 'Dudley Dursley (grandson)', 'Harry Potter (grandson)', 'Mrs Dursley (granddaughter-in-law)', 'Ginevra Potter (née Weasley) (granddaughter-in-law)', 'Great-grandchildren', 'James Potter II (great-grandson)', 'Albus Potter (great-grandson)', 'Lily L. Potter (great-granddaughter)', 'Evans family', 'Dursley family', 'Potter family']",['Mr Evans (husband) †'],,https://static.wikia.nocookie.net/harrypotter/images/7/70/Evans_sisters%27_mother_-_HPM.jpg,https://harrypotter.fandom.com/wiki/Evans_sisters'_mother
07169b39-91f4-452c-8c0f-2e47792f11d2,Bertrand de Pensées-Profondes,Male,,,Human,,,,,,,,French,,,,,,"['Philosopher', 'Author']",,,,,,https://harrypotter.fandom.com/wiki/Bertrand_de_Pensées-Profondes
da8e7ae4-87c9-4ac6-bea1-88974ed4cc0d,M. L. Minus,,,,Human,,,,,,,,,,,,,,['Auror Commissioner'],,,,,,https://harrypotter.fandom.com/wiki/M._L._Minus
4ec15fdd-cdda-48b3-9e6f-314b92852a6f,Prime Minister's political opponent,,,,Human,,,,,,Muggle,,,,,,,,['Politician'],,,,,,https://harrypotter.fandom.com/wiki/Prime_Minister's_political_opponent
c949a4f5-711f-4647-92d6-8541f7593cd6,Adalbert Waffling,Male,,1981,Human,,,,,,,,,,,,,,"['Author', 'Magical theoretician']",,,,,https://static.wikia.nocookie.net/harrypotter/images/5/5b/Adalbert_Waffling_HM.png,https://harrypotter.fandom.com/wiki/Adalbert_Waffling
dc4ffb74-c197-4de9-92b4-2fc404e14ad3,Abigail R. Cankus,Female,,,Human,,,,,,,,American,,,,,,['Author'],,,,,,https://harrypotter.fandom.com/wiki/Abigail_R._Cankus
927bd9bd-0cd4-4f86-8abb-dfe4bbaa22ac,Albino peacock,Male,Pre 1997,,Peacock,,,,Black,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/e/eb/Severus_Snape_and_Corban_Yaxley_entering_Malfoy_Manor.jpg,https://harrypotter.fandom.com/wiki/Albino_peacock
7a3c3c90-7a21-4fb6-a55c-87bfd46956f9,Jeremiah Garnet,Male,,,Human,,,Blond,Grey,White,,,British,,,,,,['Reporter for the Wizarding Wireless Network'],,,,,https://static.wikia.nocookie.net/harrypotter/images/0/0f/Jeremiah_Garnet.png,https://harrypotter.fandom.com/wiki/Jeremiah_Garnet
0dd799fc-7f35-4efe-967d-baba84b47200,Unidentified dumpy Wizengamot member with a large black moustache,Male,,,Human,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Unidentified_dumpy_Wizengamot_member_with_a_large_black_moustache
caf51f69-afbc-4c0d-9062-b048a37fbb30,Stunned Death Eater,Male,1980s or earlier,,Human,,,Black,,White,Pure-blood or half-blood (most likely),,,,,,None,,,['Death Eater'],,,,https://static.wikia.nocookie.net/harrypotter/images/9/93/Death_Eater_stunned.jpg,https://harrypotter.fandom.com/wiki/Stunned_Death_Eater
eb63d95f-f41c-4205-a9fd-f31f782ab973,Henrietta Fischer,Female,Before 1932,,Human,,,,,,,,German,,,,,,['Personal attaché to the German Minister for Magic'],,['Wilhelm Fischer (possibly) †'],,"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/c/c0/Henrietta_Fischer_SOD.jpeg,https://harrypotter.fandom.com/wiki/Henrietta_Fischer
82fac4d9-16ff-489c-a9e0-b6a3a8343811,Kouta Ohnishi,Male,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Hufflepuff,,,,,,,,,https://harrypotter.fandom.com/wiki/Kouta_Ohnishi
763dc8ac-623d-4cc4-9dcc-fb95eade49f9,Laverne de Montmorency,Female,1823,1893 (aged 69-70),Human,,,Dark,Green,Green,,,British or Irish,,,Ravenclaw,,,['Potioneer'],,,,,https://static.wikia.nocookie.net/harrypotter/images/a/a7/Laverne_de_Montmorency.jpg,https://harrypotter.fandom.com/wiki/Laverne_de_Montmorency
fbe85f16-2e21-4223-8cf6-0add0e47a279,Unidentified Muggle man,Male,,,Human,,,Black,,Light,Muggle,Married,,,,,,,,,['Wife'],,,,https://harrypotter.fandom.com/wiki/Unidentified_Muggle_man_looking_at_Rubeus_Hagrid_in_1991
a3221203-f58d-4b8f-bfa7-5a53c516015d,Unidentified Muggle driver,Male,,,Human,,,Black,,White,Muggle,,British,,,,,,['Taxi Driver'],,,,,https://static.wikia.nocookie.net/harrypotter/images/d/d8/Muggle.png,https://harrypotter.fandom.com/wiki/Unidentified_Muggle_driver
3df6cd6b-7fc6-4eb2-b3ff-d49a139da1b9,Harold Skively,Male,,,Human,,,,,,Magical to unknown extent,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Harold_Skively
ce9b19d9-116b-4d6c-bf19-8f99d1e883d9,Dot,Female,Before 1917,,Human,,,,,,Muggle,,British,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Dot
8370b47f-3ac5-4c4c-9891-0f21ba74883b,Sam's owner,,,,Human,,,,,,Muggle,,British,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Sam's_owner
41ca95e0-7d56-4422-b297-34fe6f3e7d0e,Yvonne,Female,,,Human,,,,,,Muggle,,British,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Yvonne
025d6d96-e124-4393-9ad8-49633a520f65,Krafft,Male,Before 1927,,Human,,,,,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/e/ed/Krafft.png,https://harrypotter.fandom.com/wiki/Krafft
e5eb8020-910a-49ab-bc3e-2161d8ff824b,Roland Kegg,Male,1903,,Human,,,Blond,,White,,,English,,,,,,,['President'],,,,https://static.wikia.nocookie.net/harrypotter/images/3/3d/Roland_Kegg.jpg,https://harrypotter.fandom.com/wiki/Roland_Kegg
adc9d677-72df-429b-b4d0-20ac6225251b,Mathilde Mallard,Female,,,Human,,,Black,Blue,White,,,French,,,,,,['Chaser for the French National Quidditch team'],['Chaser'],,,,https://static.wikia.nocookie.net/harrypotter/images/f/f3/Mathilde_Mallard.png,https://harrypotter.fandom.com/wiki/Mathilde_Mallard
2251d357-d7b7-4ed2-8ca2-b7250b48afe2,Ragged man wearing chains,Male,,Before 1992,"Human (formerly), Ghost",,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Ghost_of_a_ragged_man_wearing_chains
494e82e6-ee04-47c3-8c87-7f6b0cf57fdf,Muggle Artefact Smuggler,Male,Before 1990,,Human,,,,,,,,,,,,,,['Artefact smuggler'],,,,,,https://harrypotter.fandom.com/wiki/Muggle_Artefact_Smuggler
6116fab4-4415-4470-8296-6233e8ca975e,Poppy Pomfrey,Female,Pre 1954,,Human,,,,,,Pure-blood or half-blood,,British or Irish,,Lord Voldemort,,Non-corporeal,,['Matron at Hogwarts School'],['Madam'],,,"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/5/56/Madam_Pomfrey.png,https://harrypotter.fandom.com/wiki/Poppy_Pomfrey
748b4853-43c5-4769-b5b2-bb66d9ed3495,Odysseus,Male,Ancient Greece,,Human,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Odysseus
f46a1d80-e49a-4365-9bb8-10c1c06b99f2,Old Mother Hubbard,Female,Medieval times,Medieval times,Hag,,,White,Blue,Pale,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/4/42/Hubbard.JPG,https://harrypotter.fandom.com/wiki/Old_Mother_Hubbard
ef4494d6-37c3-4378-b331-e0a9152385b7,Murphy McNully's mother,Female,,,Human,,,,,,,,British,,,,,,,,['Murphy McNully (son)'],,,,https://harrypotter.fandom.com/wiki/Murphy_McNully's_mother
3d4166c5-3cf9-43d0-87ae-0c73d7cd7f90,Fiona Belmont,Female,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Gryffindor,,,,,,,,,https://harrypotter.fandom.com/wiki/Fiona_Belmont
980eafd0-43de-438d-87bf-384af4e736b0,Gabriella Mather,Female,,,,,,,,,,,,,,,,,,,['Emily Mather (unknown)'],,,,https://harrypotter.fandom.com/wiki/Gabriella_Mather
b24b7dc7-8049-484a-9965-f2aa516a866c,Samuel Equiano,Male,"After 1976, Nigeria (possibly)",,Human,,,,,,,,Nigerian,,,,,,['Seeker for the Nigerian National Quidditch team'],['Seeker'],,,,,https://harrypotter.fandom.com/wiki/Samuel_Equiano
4d909608-3aa0-46ee-bc74-cb9a66bba0fb,Jacob's American relatives,,,,,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Jacob's_American_relatives
c9d7479c-32df-4367-a5e3-691f99dc5356,Fleetwing,,,,Hippogriff,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Fleetwing
af145c28-fbb1-42c8-961e-d0c7cb8b9d6d,Minaka Hirakata,Female,"before 1977, Japan (possibly)",,Human,,,Electric blue,,Pale,,,Japanese,,,,,,['Beater for the Japanese National Quidditch team'],['Beater'],,,,https://static.wikia.nocookie.net/harrypotter/images/5/5c/Minaka_Hirakata_-_card_HBP-NDS.png,https://harrypotter.fandom.com/wiki/Minaka_Hirakata
22b434b9-f56e-4f49-916f-9086743a6c54,Alec Webb,Male,,,Human,,,,,,Muggle,,,,,,,,['Concert director'],,,,,,https://harrypotter.fandom.com/wiki/Alec_Webb
76a5dba5-159b-435c-bebc-0e9491088679,Unidentified Gryffindor boy's friend,,between 1 September 1982 and 31 August 1983,,Human,,,,,,,,British or Irish,,,Gryffindor,,,,,,,,,https://harrypotter.fandom.com/wiki/Unidentified_Gryffindor_boy's_friend
6e47472f-6b8c-4dfa-952b-553de593bb74,Bhupen Shastri,Male,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Slytherin,,,,,,,,,https://harrypotter.fandom.com/wiki/Bhupen_Shastri
f4e2a478-6bb0-4d72-948d-b27155c3a37c,Pucine Lestrange,Female,,,Human,,,,,,Pure-blood (most likely),Married,French,,,,,,,,"['Fulcran Lestrange (husband)', 'Fulcran Lestrange (son)', 'Cyrille Lestrange (father-in-law)', 'Darenne Lestrange (mother-in-law)', 'Cyrille Lestrange (brother-in-law)', 'Balbine Lestrange (co-sister-in-law/possibly sister)', 'Sotère Lestrange (daughter-in-law)', 'Cyrille Lestrange (nephew)', 'Balbine Lestrange (granddaughter)', 'Pucine Lestrange (granddaughter)', 'Fulcran Lestrange (grandson)', 'Quintilla Lestrange (granddaughter-in-law)', 'Nozéa Lestrange (great-granddaughter)', 'Leroy family', 'Lestrange family (in-laws)']",,,https://static.wikia.nocookie.net/harrypotter/images/f/f4/PUCINE_LEROY.jpg,https://harrypotter.fandom.com/wiki/Pucine_Lestrange_(I)
f5bec700-ed2a-4a36-883d-a9566282fcec,Dragomir Gorgovitch,Male,,,Human,,,,,,,,,,,,,,['Chaser for the Chudley Cannons'],['Chaser'],,,,,https://harrypotter.fandom.com/wiki/Dragomir_Gorgovitch
44829a00-8651-4bd0-b6f4-663ec8e78abc,Horst,Male,,,Human,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Horst
e8459b3c-e6fe-4a48-ba3c-04be2bd94a31,Nellie Lo Russell,Female,,,Human,,,,,,No-Maj,Married,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Nellie_Lo_Russell
31c2ee21-838f-49ca-9bde-c830458f5671,Ignatia Wildsmith,Female,1227,1320 (aged 92 -93),Human,,,Black,Green,Pale,,,British or Irish,,,Ravenclaw,,,['Inventor'],,,,,https://static.wikia.nocookie.net/harrypotter/images/8/85/Ignatia_Wildsmith.png,https://harrypotter.fandom.com/wiki/Ignatia_Wildsmith
f2c539b3-b601-40e0-b148-afe5579d010e,Forbidden Forest Mooncalf herd,,In or before 1980s,,Mooncalves,,,Grey,Blue,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/4/47/Forbidden_Forest_Mooncalves_impressed_by_the_Mooncalf_from_the_Magical_Creatures_Reserve.jpg,https://harrypotter.fandom.com/wiki/Forbidden_Forest_Mooncalf_herd
0f7c7c6b-44ce-41a0-b000-88419fc39227,Dennis,Male,c. 1980,,Human,,,Black,,Light,Muggle,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/b/bd/Dennis.png,https://harrypotter.fandom.com/wiki/Dennis
686ba4ed-e9aa-450a-9d52-f84fc97b1208,Sylvia,Female,,,Human,,,,,,Muggle,,,,,,,,['Recording artist'],,,,,,https://harrypotter.fandom.com/wiki/Sylvia
364cac66-6c24-431e-b453-7bfa9eae9a3d,Tilly Toke,Female,1903,1991 (aged 87-88),Human,,,,,White,,,British,,,,,,,,,,"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/3/3f/Tilly_Toke_HM.png,https://harrypotter.fandom.com/wiki/Tilly_Toke
38b0ea3d-0f0c-4b5b-902b-55aaabf3b096,Aidan Lynch,Male,,,Human,,,,,,,,Irish,,,,,,['Seeker for the Irish National Quidditch team'],['Seeker'],,,,https://static.wikia.nocookie.net/harrypotter/images/e/e5/Irish_National_Quidditch_team.jpg,https://harrypotter.fandom.com/wiki/Aidan_Lynch
e364da15-a6f8-45f5-86d1-9aaf3837076e,Unidentified 16th-century Potions professor,,,,Human,,,,,,,,British or Irish,,,,,,['Potions Master at Hogwarts School of Witchcraft and Wizardry (c. 16th century)'],['Professor'],,,,,https://harrypotter.fandom.com/wiki/Unidentified_16th-century_Potions_professor
6253a38b-cc22-4c79-9f96-da9be3bc11f5,Debbie Muntz,Female,,,Human,,,Black (Braided),Brown,Dark,,,American,,,,,,['Chaser for the American National Quidditch team'],['Chaser'],,,,https://static.wikia.nocookie.net/harrypotter/images/7/7f/Debbiemuntz.JPG,https://harrypotter.fandom.com/wiki/Debbie_Muntz
affb6a0b-1701-401c-b148-199a44a4ff9f,Tiberius Ogden,Male,before 1977,,Human,,,,,,,,,,,,,,['Worker for the Wizengamot'],,"['Bob Ogden (possibly)', 'Ogden (possibly)', 'Ogden family']",,,,https://harrypotter.fandom.com/wiki/Tiberius_Ogden
b32e3d59-1a71-4c13-aee9-c19b2a666a01,Arabella Doreen Figg,Female,,,Human,,,Grizzled grey flyaway hair,,,Squib,"Married, divorced or widowed",British,,,,,,['Dealer of cross-bred Cats and Kneazles'],,['Parents'],,,https://static.wikia.nocookie.net/harrypotter/images/8/82/Figg.jpg,https://harrypotter.fandom.com/wiki/Arabella_Figg
7264324e-9ff7-4858-a366-8fc3e99dbe74,Gringotts Guards,,,,,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Gringotts_Guards
b4327661-1e0c-4562-8ff6-ea00b78607a5,Carmilla Sanguina,Female,1561,1757 (aged 195-196),Vampire,,,Black,Yellow,Pale,,,,,,,,,,['Lady'],,,,https://static.wikia.nocookie.net/harrypotter/images/0/03/CarmillaSanguina.jpg,https://harrypotter.fandom.com/wiki/Carmilla_Sanguina
194ad405-0b4e-4d17-93b0-e9fe32ae2b43,Unidentified Hogwarts Healers,,,,,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Unidentified_Hogwarts_Healers
0036b30f-3c2f-4191-8950-7da127404c9b,Gryffindor Common Room Portrait,Male,British or Irish,Before 1991,Human,,,Black/Grey,Dark,Pale,,,British or Irish,,,Gryffindor,,,['Head of Gryffindor House (? - before 1991)'],['Head of House'],,,,https://static.wikia.nocookie.net/harrypotter/images/9/92/GCR_Portrait_Male_4.jpg,https://harrypotter.fandom.com/wiki/Unidentified_Gryffindor_man_(IV)
812f091d-a362-4b40-afda-a1f405999258,Landlord of the Siren's Rest,Male,,,Human,,,,Grey,White,Muggle,,British,,,,,,"[""Landlord of Siren's Rest pub""]",,,,,https://static.wikia.nocookie.net/harrypotter/images/2/2f/Siren%27s_Rest_landlord.png,https://harrypotter.fandom.com/wiki/Landlord_of_the_Siren's_Rest
c8d11538-f046-40b2-94d0-2abd3158ae25,Ravenclaw girl,Female,On or before 2 May 1981 (possibly),,Human,,,Black,Dark,Black,Pure-blood or Half-blood,,British or Irish,,,Ravenclaw,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/b/b5/Duri.jpg,https://harrypotter.fandom.com/wiki/Unidentified_Ravenclaw_black_girl_during_the_Battle_of_Hogwarts
e82ec456-d7e0-458e-8cfd-3d6d4411b298,Severus Snape,Male,"9 January 1960, Spinner's End, Cokeworth, Midlands, England, Great Britain","2 May 1998 (aged 38), Shrieking Shack, Hogsmeade, Highlands, Scotland",Human,,,Black,Black,Sallow,Half-blood,Single,English,,Lord Voldemort,Slytherin,Doe,"['Half-Blood Prince', 'Snivellus/Snivelly (by Marauders)', 'Sev (by Lily Evans)', 'Slytherus (Potterwatch)', 'The Potions Master']","['Potions Master at Hogwarts (1981-1996)', 'Head of Slytherin House (1981-1997)', 'Professor of Defence Against the Dark Arts at Hogwarts (1996-1997)', 'Headmaster of Hogwarts (1997-1998)']","['Professor', 'Head of Slytherin House (formerly)', 'Headmaster (formerly)']","['Tobias Snape (father)', 'Eileen Snape (née Prince) (mother)']",['Lily Evans (Unrequited)'],"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/a/a3/Severus_Snape.jpg,https://harrypotter.fandom.com/wiki/Severus_Snape
1944c390-616d-49ea-864c-82f9950dcb89,Gertie Keddle,Female,c. 11th century Great Britain,,Human,,,,,,,,British,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Gertie_Keddle
506a2f25-84d0-4b12-9676-24b3d43c3883,Josephina Flint,Female,Before 1802,,Human,,,,,,Pure-blood or half-blood,,British,,,,,,['British Minister for Magic (1819 - 1827)'],['Minister for Magic'],['Flint family'],,,,https://harrypotter.fandom.com/wiki/Josephina_Flint
4d5e7c01-4e1d-40bc-bdd1-eed7a355bafd,Michael McManus,Male,31 August 1981 or earlier,,Human,,,,,,,,British or Irish,,,Hufflepuff,,,,['Beater'],,,,https://static.wikia.nocookie.net/harrypotter/images/9/94/Michael_McManus.webp,https://harrypotter.fandom.com/wiki/Michael_McManus
ebdc413a-7db0-4662-b9a6-ccd7b6b6ff35,Jason Caffoe,Male,,,,,,,,,,,American,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/b/b6/Jason_Caffoe.jpeg,https://harrypotter.fandom.com/wiki/Jason_Caffoe
0867f68e-6060-4bd1-8162-7259372283bd,Marilyn,Female,31 August 1980 or earlier,,Human,,,Blonde,,White,,,British or Irish,,,Hufflepuff,,,,,"['Arthur (younger brother)', 'Albert (possibly)']",,,https://static.wikia.nocookie.net/harrypotter/images/9/93/Marilyn.JPG,https://harrypotter.fandom.com/wiki/Marilyn
959cddce-8486-4662-9e66-82e95755f369,Kowalski,Male,,1914–1918,Human,,,,,,No-Maj,,,,,,,,['Serviceman in the U.S. armed forces'],,"['Unnamed grandfather', 'Unnamed grandmother', 'Dominic (uncle)', 'Jacob Kowalski (brother)', 'Queenie Goldstein (sister-in-law)', 'Kowalski family']",,,,https://harrypotter.fandom.com/wiki/Jacob_Kowalski's_brother
a59250ba-0915-4619-be16-8433f135fc19,Isodora Rose,Female,,,Human,,,"Bald (naturally black, formerly blonde)",,,,,,,,,,['Izzy Rose'],,,,,"['Unknown length, core, and materials']",https://static.wikia.nocookie.net/harrypotter/images/2/23/IsodoraRose.png,https://harrypotter.fandom.com/wiki/Isodora_Rose
02881bd4-58af-49fa-b616-9deb48919fb4,Unidentified female Death Eater,Female,,,Human,,,Black,Dark,White,Pure-blood or Half-blood,,,,,,None,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/2/2e/Behind_the_Scenes.jpg,https://harrypotter.fandom.com/wiki/Poppy_Pomfrey's_Death_Eater_Opponent
5988631b-0f0a-42eb-a820-4bb0a4778561,Theo Strongarm,Male,,,Human,,,,,,,,British,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Theo_Strongarm
30ffcd99-e414-4cbb-b71b-42d5ba92edaf,Dungeon Corridor Slytherin Prefect (I),Male,Between 1 September 1975 - 31 August 1978 (most likely),,Human,,,Black,Brown,White,,,British or Irish,,,Slytherin,,,,['Prefect'],,,,https://static.wikia.nocookie.net/harrypotter/images/e/e3/Dungeon_prefect.png,https://harrypotter.fandom.com/wiki/Dungeon_Corridor_Slytherin_Prefect_(I)
261fbfef-dae2-4860-8307-62b8481e1e12,Fubster,Male,,,Human,,,,,,Muggle,,British,,,,,,['Colonel in the British Armed Forces (retired)'],['Colonel'],,,,,https://harrypotter.fandom.com/wiki/Fubster
689397bf-924f-4aef-b632-00a83bc81fb6,Unidentified boy with birthmark,Male,Pre 1926,,Human,,,,,,No-Maj,,American,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/4/47/Boy_with_birthmark.png,https://harrypotter.fandom.com/wiki/Unidentified_boy_with_birthmark
baa6b25c-30e9-4b01-a853-37c405882679,Lily Moon,Female,"2 September, 1979 - 1 September, 1980",,Human,,,,,,,,British or Irish,,,"Gryffindor, Hufflepuff, or Slytherin",,,,,"['Dennis Moon (possible relative)', 'Leonard Spencer-Moon (possible relative)']",,,,https://harrypotter.fandom.com/wiki/Lily_Moon
b3b27420-f66e-4b33-8991-e75aa3c4e904,Matthias Pickering,Male,,,Human,,,,,,,,British,,,,,['Theus'],['Leader of The Unforgivable'],,"['Daughter in law', 'Grandson', 'Granddaughter', 'Constance Pickering (granddaughter)', 'Grandson', 'Pickering family']",,,,https://harrypotter.fandom.com/wiki/Matthias_Pickering
9e0cdd02-52e4-4555-a598-02aaf26a2a5e,Ghost,Male,,Before 1993,"Human (formerly), Ghost",,,White,,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/1/19/Ghost_in_Gryffindor_common_room_POAF.jpg,https://harrypotter.fandom.com/wiki/Ghost_at_Gryffindor_Tower
e423f4c2-eeb3-4fc5-8aad-5741019acc53,Vincent Duc de Trefle-Picques,Male,,After 1794,Human,,,,,,,,French,,,,,,['Nobleman'],['Duc (French Duke)'],,,,,https://harrypotter.fandom.com/wiki/Vincent_Duc_de_Trefle-Picques
9ef9f887-c34c-4386-9dcc-0056af778b2e,Darrel Turner,Male,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Hufflepuff,,,,,"['Ambrose Turner (possibly)', 'Marcus Turner (possibly)', 'Lottie Turner (possibly)', 'Turner family']",,,,https://harrypotter.fandom.com/wiki/Darrel_Turner
6f946bda-8765-4474-a97e-2addcab516a3,Ladislaw Zamojski,Male,,,Human,,,,,,,,Polish,,,,,,['Chaser for the Polish National Quidditch team (formerly)'],['Chaser'],,,,,https://harrypotter.fandom.com/wiki/Ladislaw_Zamojski
3373e209-131d-46b5-94cf-bb4954e9e127,Yardley Platt,Male,1446,1557 (aged 110-111),Human,,,Black,Purple,White,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/d/dc/YardleyPlatt.png,https://harrypotter.fandom.com/wiki/Yardley_Platt
e34f4b4d-2b0a-4a75-a954-e61f005874bf,Bufo,,,,Human,,,,,,,,,,,,,,"[""Owner of Bufo's""]",,,,,,https://harrypotter.fandom.com/wiki/Bufo
